;Year_Birth;Education;Marital_Status;Income;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Expenditure;Household Size;year_birth_check;Is_Parent
1235;Generation X;Graduation;Married;64722.0;34;47;5.713732805509369;0.0;5.634789603169249;4.0943445622221;4.990432586778736;2.70805020110221;1.3862943611198906;2.0794415416798357;0.6931471805599453;11;1.791759469228055;no;no;no;no;no;no;no;805;3;1060;no
1236;The Baby Boomer Generation;Master;Together;55249.0;73;81;4.574710978503383;0.0;2.9444389791664403;0.6931471805599453;0.0;2.3978952727983707;0.0;0.6931471805599453;0.0;4;1.0986122886681098;no;no;no;no;no;no;no;130;3;749;no
1237;Generation X;Graduation;Together;84906.0;268;98;6.904750769961838;2.70805020110221;6.025865973825314;4.59511985013459;3.4011973816621555;4.330733340286331;0.0;1.6094379124341003;1.791759469228055;12;0.6931471805599453;no;yes;yes;no;yes;no;no;1631;2;1060;yes
1238;Millennials;Graduation;Married;28691.0;360;56;1.6094379124341003;1.3862943611198906;2.5649493574615367;2.0794415416798357;0.0;1.3862943611198906;0.0;0.0;0.0;3;2.0794415416798357;no;no;no;no;no;no;no;34;3;380;no
1239;The Baby Boomer Generation;Graduation;Single;44213.0;212;48;4.553876891600541;2.3978952727983707;3.5553480614894135;0.0;1.3862943611198906;1.9459101490553132;1.3862943611198906;0.6931471805599453;0.0;5;1.791759469228055;no;no;no;no;no;no;no;152;3;749;no
1240;Millennials;Basic;Single;25707.0;162;18;0.0;1.791759469228055;0.6931471805599453;1.0986122886681098;1.791759469228055;1.0986122886681098;0.0;0.0;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;21;2;380;no
1241;Generation X;PhD;Married;59062.0;269;74;3.828641396489095;0.0;2.4849066497880004;1.0986122886681098;0.0;2.1972245773362196;0.6931471805599453;0.6931471805599453;0.0;3;1.3862943611198906;no;no;no;no;no;no;no;71;5;1060;no
1242;The Baby Boomer Generation;Graduation;Single;76624.0;36;68;6.018593214496234;4.663439094112067;4.990432586778736;3.9889840465642745;4.74493212836325;4.189654742026425;0.0;1.6094379124341003;2.302585092994046;7;0.0;yes;no;no;no;no;no;no;899;2;749;no
1243;The Baby Boomer Generation;Master;Together;66000.0;70;36;5.497168225293202;3.9318256327243257;5.598421958998375;4.61512051684126;0.0;3.8066624897703196;0.0;0.0;1.0986122886681098;5;0.0;no;no;no;no;no;no;no;711;2;749;yes
1244;Generation X;PhD;Together;27683.0;694;90;5.0238805208462765;2.1972245773362196;4.795790545596741;2.4849066497880004;2.4849066497880004;3.8066624897703196;1.3862943611198906;1.791759469228055;0.6931471805599453;4;2.0794415416798357;no;no;no;no;no;no;no;351;3;1060;no
1245;Generation X;Graduation;Divorced;1730.0;42;65;0.0;0.0;1.0986122886681098;0.0;0.0;0.0;2.70805020110221;0.0;0.0;0;2.995732273553991;no;no;no;no;no;no;no;8;1;1060;yes
1246;Millennials;Basic;Single;7500.0;573;63;2.302585092994046;2.833213344056216;2.8903717578961645;2.0794415416798357;3.258096538021482;3.6888794541139363;1.3862943611198906;1.0986122886681098;0.6931471805599453;2;2.1972245773362196;no;no;no;no;no;no;no;119;2;380;no
1247;Generation X;Graduation;Together;40521.0;450;82;2.4849066497880004;0.0;1.6094379124341003;0.0;0.0;1.3862943611198906;0.0;0.0;0.0;2;1.6094379124341003;no;no;no;no;no;no;no;21;4;1060;no
1248;Generation X;PhD;Together;20427.0;97;63;1.6094379124341003;0.0;1.3862943611198906;0.0;0.0;0.0;0.0;0.0;0.0;2;2.0794415416798357;no;no;no;no;no;no;no;10;3;1060;no
1249;Generation X;Graduation;Married;65106.0;36;55;6.672032945461067;2.9444389791664403;4.890349128221754;2.4849066497880004;0.0;2.9444389791664403;1.0986122886681098;2.0794415416798357;1.0986122886681098;13;1.791759469228055;no;yes;no;no;no;no;no;973;3;1060;no
1250;Generation X;PhD;Married;69969.0;306;64;6.782192056006791;3.367295829986474;6.2422232654551655;3.6375861597263857;3.367295829986474;3.784189633918261;0.0;1.3862943611198906;0.6931471805599453;6;1.0986122886681098;no;no;yes;yes;no;no;yes;1536;2;1060;yes
1251;The Baby Boomer Generation;Graduation;Married;67433.0;348;51;6.421622267806518;3.332204510175204;5.556828061699537;2.4849066497880004;3.871201010907891;3.4011973816621555;1.3862943611198906;1.791759469228055;1.6094379124341003;13;1.3862943611198906;no;yes;no;no;no;no;no;992;4;749;no
1252;Generation X;PhD;Married;77766.0;492;97;6.911747300251674;4.07753744390572;5.579729825986222;4.74493212836325;4.07753744390572;3.295836866004329;0.6931471805599453;2.3978952727983707;2.302585092994046;11;1.791759469228055;yes;no;no;no;no;no;yes;1529;3;1060;no
1253;Generation X;Graduation;Married;74716.0;290;92;4.890349128221754;3.295836866004329;6.042632833682381;2.5649493574615367;5.272999558563747;4.2626798770413155;0.6931471805599453;1.9459101490553132;1.0986122886681098;5;1.3862943611198906;no;no;no;no;no;no;no;860;3;1060;no
1254;The Baby Boomer Generation;Graduation;Divorced;68118.0;254;51;6.38856140554563;3.1354942159291497;4.812184355372417;2.302585092994046;3.1354942159291497;5.0369526024136295;0.6931471805599453;2.0794415416798357;2.1972245773362196;4;1.791759469228055;no;no;no;no;no;no;no;928;2;749;no
1255;Generation X;PhD;Married;55158.0;699;72;5.680172609017068;0.0;4.465908118654584;1.3862943611198906;2.3978952727983707;3.1354942159291497;1.3862943611198906;1.9459101490553132;0.6931471805599453;5;1.9459101490553132;no;no;no;no;no;no;yes;418;4;1060;no
1256;The Baby Boomer Generation;2nd_Cycle;Married;62972.0;695;39;5.746203190540153;2.70805020110221;3.8501476017100584;2.995732273553991;0.0;5.2574953720277815;0.6931471805599453;1.9459101490553132;1.3862943611198906;3;1.791759469228055;no;no;no;no;no;no;yes;587;3;749;no
1257;Generation X;Graduation;Married;74190.0;48;49;5.017279836814924;4.394449154672439;4.454347296253507;5.123963979403259;4.51085950651685;4.1588830833596715;0.6931471805599453;1.3862943611198906;0.6931471805599453;11;0.6931471805599453;no;no;no;no;no;no;no;641;3;1060;no
1258;Generation X;Graduation;Married;39356.0;102;21;2.70805020110221;0.0;0.6931471805599453;0.0;0.0;1.791759469228055;0.0;0.0;0.0;2;1.791759469228055;yes;no;no;no;no;no;no;23;4;1060;no
1259;Generation X;Graduation;Together;76653.0;317;91;6.601230118728877;4.143134726391533;6.852242569051878;5.389071729816501;5.241747015059643;4.836281906951478;0.0;1.3862943611198906;1.9459101490553132;11;0.6931471805599453;no;no;yes;yes;no;no;no;2279;2;1060;yes
1260;Generation X;PhD;Divorced;35860.0;41;37;2.70805020110221;0.0;2.0794415416798357;1.3862943611198906;0.6931471805599453;2.995732273553991;0.6931471805599453;0.0;0.0;2;1.6094379124341003;yes;no;no;no;no;no;no;49;3;1060;no
1261;Millennials;PhD;Divorced;90687.0;403;98;6.889591308354466;2.833213344056216;6.51025834052315;3.1354942159291497;3.5263605246161616;3.9318256327243257;0.0;1.791759469228055;0.6931471805599453;8;0.6931471805599453;no;no;yes;no;no;no;yes;1779;1;380;yes
1262;Millennials;Master;Together;73450.0;206;85;7.040536390215956;3.9318256327243257;6.028278520230698;4.499809670330265;4.23410650459726;3.6109179126442243;0.0;1.9459101490553132;2.0794415416798357;11;1.0986122886681098;yes;no;no;yes;no;no;no;1804;2;380;yes
1263;The Baby Boomer Generation;Graduation;Married;31454.0;358;40;3.332204510175204;0.0;2.3978952727983707;0.0;0.0;2.1972245773362196;1.0986122886681098;0.6931471805599453;0.0;3;2.0794415416798357;no;no;no;no;no;no;no;48;4;749;no
1264;The Baby Boomer Generation;Graduation;Single;47139.0;115;2;3.828641396489095;0.0;2.4849066497880004;0.0;0.6931471805599453;3.1354942159291497;0.6931471805599453;0.6931471805599453;0.0;2;1.9459101490553132;no;no;no;no;no;no;yes;83;3;749;no
1265;Generation X;Graduation;Divorced;83829.0;264;78;6.799055862058796;5.081404364984463;6.063785208687608;5.225746673713202;5.081404364984463;3.295836866004329;0.0;1.3862943611198906;1.9459101490553132;6;0.0;yes;no;yes;yes;no;no;yes;1862;1;1060;yes
1266;The Baby Boomer Generation;PhD;Married;53378.0;643;41;6.192362489474872;1.791759469228055;5.0238805208462765;2.0794415416798357;1.791759469228055;4.882801922586371;2.302585092994046;2.1972245773362196;1.3862943611198906;6;2.0794415416798357;no;no;no;no;no;no;yes;793;4;749;no
1267;Generation X;Graduation;Together;19656.0;506;94;3.2188758248682006;1.3862943611198906;2.1972245773362196;1.791759469228055;2.0794415416798357;3.4657359027997265;1.0986122886681098;0.6931471805599453;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;84;3;1060;no
1268;The Baby Boomer Generation;PhD;Married;45579.0;313;10;4.976733742420574;0.0;3.4965075614664802;0.6931471805599453;0.0;0.0;0.0;1.3862943611198906;0.0;4;1.791759469228055;no;no;no;no;no;no;no;183;3;749;no
1269;The Baby Boomer Generation;2nd_Cycle;Single;85485.0;8;73;6.4457198193855785;3.258096538021482;6.415096959171596;3.784189633918261;2.8903717578961645;3.9889840465642745;0.0;1.791759469228055;1.791759469228055;6;0.6931471805599453;no;no;no;no;no;no;no;1383;1;749;yes
1270;The Silent Generation;Graduation;Married;55956.0;83;22;6.633318433280377;3.6375861597263857;4.6443908991413725;3.912023005428146;2.1972245773362196;3.6375861597263857;0.6931471805599453;1.9459101490553132;1.0986122886681098;4;1.3862943611198906;no;yes;no;no;no;no;no;999;2;23;yes
1271;The Baby Boomer Generation;Master;Single;64191.0;523;30;6.040254711277414;2.70805020110221;5.225746673713202;5.017279836814924;3.6375861597263857;2.70805020110221;1.0986122886681098;1.6094379124341003;1.0986122886681098;13;1.0986122886681098;no;no;no;no;no;no;no;825;2;749;no
1272;Generation X;Graduation;Single;38808.0;672;21;4.8283137373023015;2.833213344056216;3.9512437185814275;1.0986122886681098;2.9444389791664403;3.4011973816621555;1.3862943611198906;1.6094379124341003;0.0;4;2.0794415416798357;yes;no;no;no;no;no;yes;246;2;1060;no
1273;Generation X;Master;Married;57183.0;467;51;6.139884552226255;1.6094379124341003;4.1588830833596715;1.9459101490553132;0.0;4.248495242049359;2.0794415416798357;2.1972245773362196;0.0;7;2.0794415416798357;no;no;no;no;no;no;no;610;4;1060;no
1274;Generation X;Master;Divorced;23748.0;585;97;1.791759469228055;1.791759469228055;3.367295829986474;2.4849066497880004;2.70805020110221;2.0794415416798357;1.0986122886681098;0.6931471805599453;0.0;3;2.0794415416798357;no;no;no;no;no;no;no;76;2;1060;no
1275;Generation X;Graduation;Married;66303.0;488;56;6.993932975223189;2.4849066497880004;4.564348191467836;2.772588722239781;2.4849066497880004;4.0943445622221;1.3862943611198906;1.0986122886681098;1.3862943611198906;11;2.0794415416798357;no;yes;no;no;no;no;no;1286;3;1060;no
1276;Generation X;Master;Married;37368.0;195;4;1.0986122886681098;0.6931471805599453;2.3978952727983707;0.6931471805599453;0.6931471805599453;2.302585092994046;0.0;0.0;0.0;2;1.791759469228055;yes;no;no;no;no;no;no;30;3;1060;no
1277;The Baby Boomer Generation;Graduation;Married;40800.0;544;77;3.1780538303479458;0.0;3.295836866004329;2.0794415416798357;3.4011973816621555;2.302585092994046;0.6931471805599453;1.0986122886681098;0.0;3;1.9459101490553132;no;no;no;no;no;yes;no;99;5;749;no
1278;Generation X;Graduation;Divorced;71847.0;646;95;6.602587892189336;3.044522437723423;4.663439094112067;4.007333185232471;4.143134726391533;5.3471075307174685;0.0;1.791759469228055;1.9459101490553132;9;1.0986122886681098;no;no;no;yes;no;no;no;1192;1;1060;yes
1279;Generation X;Graduation;Married;46149.0;212;36;5.537334267018537;1.791759469228055;4.2626798770413155;1.3862943611198906;0.0;3.295836866004329;1.6094379124341003;1.6094379124341003;0.0;7;1.6094379124341003;no;no;no;no;no;no;no;362;3;1060;no
1280;Millennials;Graduation;Together;78687.0;689;13;6.705639094860003;5.220355825078324;6.532334292222349;4.976733742420574;4.007333185232471;5.484796933490655;0.0;1.3862943611198906;1.791759469228055;8;0.6931471805599453;no;no;yes;no;no;no;yes;2130;2;380;yes
1281;Generation X;2nd_Cycle;Divorced;49118.0;680;90;6.429719478039138;3.9889840465642745;5.476463551931511;4.59511985013459;4.584967478670572;4.77912349311153;0.6931471805599453;2.1972245773362196;1.9459101490553132;10;1.9459101490553132;no;yes;no;no;yes;no;yes;1229;1;1060;yes
1282;The Baby Boomer Generation;PhD;Married;37633.0;647;49;2.5649493574615367;1.3862943611198906;2.995732273553991;0.0;0.0;0.0;0.6931471805599453;0.0;0.0;3;2.1972245773362196;no;no;no;no;no;no;no;38;4;749;no
1283;The Baby Boomer Generation;Master;Together;39767.0;343;18;4.727387818712341;4.110873864173311;5.318119993844216;3.5263605246161616;3.258096538021482;3.8501476017100584;0.6931471805599453;1.9459101490553132;0.0;7;2.0794415416798357;no;no;no;no;no;no;no;485;2;749;yes
1284;The Baby Boomer Generation;Basic;Married;26997.0;601;89;1.9459101490553132;3.1354942159291497;4.356708826689592;4.890349128221754;3.8918202981106265;4.969813299576001;0.6931471805599453;1.3862943611198906;0.6931471805599453;5;1.9459101490553132;no;no;no;no;no;no;no;434;2;749;yes
1285;Generation X;Graduation;Divorced;33986.0;472;43;2.772588722239781;0.6931471805599453;2.8903717578961645;0.6931471805599453;0.0;1.6094379124341003;0.0;0.0;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;44;2;1060;no
1286;Generation X;PhD;Married;57091.0;583;82;6.135564891081739;0.0;3.1780538303479458;1.791759469228055;0.0;1.3862943611198906;0.6931471805599453;2.1972245773362196;0.6931471805599453;5;1.9459101490553132;no;yes;no;no;no;no;yes;496;3;1060;no
1287;Generation X;2nd_Cycle;Married;46831.0;386;84;3.091042453358316;0.6931471805599453;2.302585092994046;1.791759469228055;1.3862943611198906;3.5263605246161616;0.6931471805599453;0.0;0.6931471805599453;2;1.3862943611198906;no;no;no;no;no;no;no;78;4;1060;no
1288;Generation X;Master;Married;83151.0;504;80;6.875232087276577;4.990432586778736;6.7357800142423265;4.919980925828125;3.7376696182833684;5.3471075307174685;0.0;1.6094379124341003;1.9459101490553132;10;0.6931471805599453;yes;no;yes;yes;no;no;yes;2346;2;1060;yes
1289;Generation X;Graduation;Married;52531.0;546;68;5.645446897643238;4.718498871295094;5.017279836814924;3.9318256327243257;4.276666119016055;4.8283137373023015;0.6931471805599453;1.9459101490553132;0.6931471805599453;10;1.791759469228055;no;no;no;no;no;no;no;794;2;1060;yes
1290;The Baby Boomer Generation;Graduation;Married;15759.0;297;12;0.0;0.6931471805599453;1.6094379124341003;1.791759469228055;0.0;1.0986122886681098;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;17;2;749;yes
1291;Generation X;Graduation;Single;22804.0;333;75;2.6390573296152584;0.0;1.9459101490553132;0.6931471805599453;0.0;0.0;0.0;0.6931471805599453;0.0;2;2.1972245773362196;no;no;no;no;no;no;no;26;2;1060;no
1292;Generation X;2nd_Cycle;Married;43050.0;103;10;3.4011973816621555;1.6094379124341003;3.1780538303479458;1.791759469228055;1.0986122886681098;2.0794415416798357;0.6931471805599453;0.6931471805599453;0.0;4;1.6094379124341003;no;no;no;no;no;no;no;76;3;1060;no
1293;Generation X;PhD;Single;42997.0;204;91;1.3862943611198906;0.0;1.6094379124341003;0.0;0.0;1.6094379124341003;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;15;3;1060;no
1294;The Baby Boomer Generation;PhD;Single;48918.0;78;21;3.9512437185814275;0.0;2.1972245773362196;0.0;0.0;0.0;0.6931471805599453;0.0;0.0;4;1.3862943611198906;no;no;no;no;no;no;no;62;3;749;no
1295;The Baby Boomer Generation;Master;Together;60033.0;92;28;4.127134385045092;0.0;4.04305126783455;2.9444389791664403;2.3978952727983707;3.871201010907891;0.6931471805599453;0.6931471805599453;0.0;5;0.6931471805599453;no;no;no;no;no;no;no;198;3;749;no
1296;Generation X;PhD;Together;34043.0;247;97;2.995732273553991;0.6931471805599453;2.6390573296152584;1.0986122886681098;0.0;2.302585092994046;0.0;0.6931471805599453;0.0;2;2.1972245773362196;no;no;no;no;no;no;no;49;3;1060;no
1297;Generation X;Graduation;Together;57811.0;370;49;6.300785794663244;1.9459101490553132;4.736198448394496;3.6109179126442243;3.044522437723423;4.356708826689592;1.6094379124341003;1.9459101490553132;0.6931471805599453;11;1.6094379124341003;no;yes;no;no;no;no;no;802;3;1060;no
1298;The Baby Boomer Generation;Graduation;Married;78569.0;130;14;6.324358962381311;4.3694478524670215;6.432940092739179;5.332718793265369;5.1647859739235145;4.553876891600541;0.0;1.3862943611198906;1.791759469228055;4;0.0;no;no;yes;no;no;no;yes;1736;2;749;yes
1299;Generation X;Graduation;Single;7500.0;549;5;1.791759469228055;1.6094379124341003;1.3862943611198906;2.5649493574615367;1.3862943611198906;3.2188758248682006;1.3862943611198906;0.6931471805599453;0.0;3;1.791759469228055;no;no;no;no;no;no;no;57;3;1060;no
1300;Generation X;Master;Together;157733.0;390;37;3.6635616461296463;0.0;2.1972245773362196;0.6931471805599453;0.0;2.0794415416798357;0.0;0.0;0.0;1;0.0;no;no;no;no;no;no;no;59;3;1060;no
1301;The Baby Boomer Generation;Graduation;Together;94384.0;482;62;7.01301578963963;3.1780538303479458;6.672032945461067;5.075173815233827;3.8066624897703196;5.147494476813453;0.0;1.6094379124341003;2.0794415416798357;5;0.6931471805599453;no;yes;yes;yes;no;no;yes;2302;2;749;yes
1302;Millennials;2nd_Cycle;Married;23148.0;131;83;1.3862943611198906;1.791759469228055;2.0794415416798357;1.791759469228055;1.0986122886681098;2.302585092994046;0.0;0.6931471805599453;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;37;2;380;yes
1303;Generation X;Graduation;Divorced;44267.0;489;48;5.209486152841421;1.6094379124341003;4.174387269895637;1.0986122886681098;1.6094379124341003;3.8918202981106265;1.6094379124341003;1.6094379124341003;0.6931471805599453;4;2.1972245773362196;no;no;no;no;no;no;no;310;3;1060;no
1304;Generation X;Graduation;Married;71626.0;605;94;6.302618975744905;4.276666119016055;5.929589143389895;4.543294782270004;4.976733742420574;4.276666119016055;0.0;1.6094379124341003;1.6094379124341003;8;1.0986122886681098;no;yes;no;no;no;no;no;1305;2;1060;yes
1305;Generation X;Graduation;Together;60894.0;366;61;6.406879986069314;1.9459101490553132;5.043425116919247;2.302585092994046;0.0;3.9889840465642745;1.6094379124341003;2.302585092994046;1.0986122886681098;8;1.9459101490553132;no;no;no;no;no;no;no;832;3;1060;no
1306;Generation X;Graduation;Together;50200.0;452;70;5.583496308781699;1.791759469228055;3.9318256327243257;2.0794415416798357;1.791759469228055;4.1588830833596715;1.791759469228055;1.9459101490553132;0.0;5;2.0794415416798357;no;no;no;no;no;no;no;401;4;1060;no
1307;Generation X;PhD;Married;81051.0;37;43;7.040536390215956;3.367295829986474;5.517452896464707;3.6375861597263857;3.367295829986474;2.6390573296152584;0.0;1.6094379124341003;1.6094379124341003;12;0.6931471805599453;no;yes;yes;no;no;no;no;1501;2;1060;yes
1308;Millennials;Graduation;Married;65169.0;166;23;6.97914527506881;0.0;4.23410650459726;0.0;0.0;3.828641396489095;0.0;2.302585092994046;1.3862943611198906;13;1.791759469228055;yes;no;yes;yes;yes;no;yes;1189;2;380;yes
1309;Generation X;Graduation;Together;59868.0;342;37;6.647688373563329;3.9318256327243257;5.0369526024136295;3.9889840465642745;2.302585092994046;5.0369526024136295;1.9459101490553132;2.3978952727983707;0.6931471805599453;12;1.791759469228055;no;no;no;no;no;no;no;1194;3;1060;no
1310;The Baby Boomer Generation;PhD;Married;65695.0;149;50;5.916202062607435;3.4657359027997265;5.241747015059643;0.0;4.060443010546419;1.791759469228055;0.6931471805599453;1.6094379124341003;1.3862943611198906;10;1.3862943611198906;no;no;no;no;no;no;no;656;3;749;no
1311;The Baby Boomer Generation;Master;Single;64857.0;583;78;6.320768294250582;2.6390573296152584;6.57507584059962;5.3471075307174685;0.0;3.7612001156935624;0.0;1.9459101490553132;1.6094379124341003;10;1.3862943611198906;no;no;no;no;no;no;no;1540;1;749;yes
